"BehaviorSpace results (NetLogo 5.3)"
"BusinessInvestor.nlogo"
"vary-vision"
"02/18/2016 02:20:55:036 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","failure-max","turtle-coloring-mode","vision-mode","failure-min","color-patches-by","num-investors","sense-radius","max-ticks","[step]","mean-wealth"
"62","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","4","29672.94789409745"
"59","0.1","""red""","""radius""","0.01","""exp utility""","100","5","25","19","104630.233046206"
"60","0.1","""red""","""radius""","0.01","""exp utility""","100","5","25","12","73914.3699575189"
"61","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","8","60411.32474840478"
"62","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","5","36751.23115496979"
"60","0.1","""red""","""radius""","0.01","""exp utility""","100","5","25","13","76791.12687878705"
"59","0.1","""red""","""radius""","0.01","""exp utility""","100","5","25","20","109003.47131466953"
"61","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","9","66830.87484624884"
"62","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","6","43599.4845125903"
"60","0.1","""red""","""radius""","0.01","""exp utility""","100","5","25","14","81450.2093939005"
"59","0.1","""red""","""radius""","0.01","""exp utility""","100","5","25","21","114851.20707862388"
"61","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","10","73860.8684753181"
"60","0.1","""red""","""radius""","0.01","""exp utility""","100","5","25","15","85331.24971890332"
"59","0.1","""red""","""radius""","0.01","""exp utility""","100","5","25","22","119455.40349705369"
"62","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","7","50657.02308278828"
"60","0.1","""red""","""radius""","0.01","""exp utility""","100","5","25","16","86830.45765721246"
"61","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","11","77578.03282874428"
"62","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","8","57053.95107458066"
"59","0.1","""red""","""radius""","0.01","""exp utility""","100","5","25","23","122163.8255254271"
"60","0.1","""red""","""radius""","0.01","""exp utility""","100","5","25","17","88655.27661614145"
"61","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","12","82457.22051111437"
"59","0.1","""red""","""radius""","0.01","""exp utility""","100","5","25","24","127578.80438730764"
"62","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","9","63390.89657818848"
"60","0.1","""red""","""radius""","0.01","""exp utility""","100","5","25","18","95838.87180795454"
"61","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","13","89650.67214472832"
"62","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","10","69464.66610536276"
"60","0.1","""red""","""radius""","0.01","""exp utility""","100","5","25","19","100305.45446244715"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","0","0"
"61","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","14","96184.42880678967"
"62","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","11","74380.5655055458"
"60","0.1","""red""","""radius""","0.01","""exp utility""","100","5","25","20","103391.94076829765"
"61","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","15","101746.3424044864"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","1","8476.604314357759"
"62","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","12","81177.26009965818"
"60","0.1","""red""","""radius""","0.01","""exp utility""","100","5","25","21","104465.00300804565"
"61","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","16","109548.68162988"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","2","16166.57963160574"
"62","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","13","86567.21947794725"
"60","0.1","""red""","""radius""","0.01","""exp utility""","100","5","25","22","110269.47699545124"
"61","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","17","112108.74313027"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","3","23825.4605297156"
"60","0.1","""red""","""radius""","0.01","""exp utility""","100","5","25","23","116137.2990483731"
"62","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","14","92290.26927649567"
"61","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","18","117579.29580219375"
"60","0.1","""red""","""radius""","0.01","""exp utility""","100","5","25","24","122122.80755265415"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","4","31832.879344973102"
"62","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","15","89117.14779009599"
"61","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","19","122413.8096116074"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","0","0"
"62","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","16","94153.04069143641"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","5","38231.75501624048"
"61","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","20","125477.84787888252"
"62","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","17","99601.350589267"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","1","8262.778704258073"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","6","44938.86932149445"
"61","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","21","133117.35864779554"
"62","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","18","103854.59186831902"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","2","16170.370214921388"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","7","52199.14061141646"
"61","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","22","132430.89446510118"
"62","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","19","106631.71423341309"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","3","22922.64828687205"
"61","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","23","135247.15942074195"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","8","56615.44066264111"
"62","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","20","111573.9586291437"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","4","29677.172119660918"
"61","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","24","138412.33533182877"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","9","59072.571934739426"
"62","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","21","112587.95906584756"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","5","37229.08929704721"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","0","0"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","10","65254.81115382974"
"62","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","22","114441.54609784923"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","1","8455.317773600058"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","6","43502.146361096035"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","11","71089.07959904576"
"62","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","23","118445.56871175568"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","2","15618.313892160426"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","7","48805.63704813126"
"62","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","24","124836.47469559207"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","12","75043.39880890644"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","8","52418.14812711808"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","3","23385.40360742732"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","0","0"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","13","80688.03699011983"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","9","59106.24713510953"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","4","29846.28154851857"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","1","8243.523292796439"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","14","84979.53359706634"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","10","63937.62041267395"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","5","36705.171153868025"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","2","15982.159171484818"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","11","70888.17403605145"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","15","88778.83883364937"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","6","42559.13599397009"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","3","23839.43179662963"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","16","94954.97643570915"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","12","74217.56968821971"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","7","48264.5368872882"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","4","31251.044478104046"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","17","100993.4049319319"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","8","54490.53361354895"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","13","78764.08903831786"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","5","36829.05932437047"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","18","103480.56769035365"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","9","59886.84346370719"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","14","86350.74936322462"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","6","43069.88605276395"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","19","105145.8319812337"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","10","62942.31084490046"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","15","92546.11167624335"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","7","50216.66996236065"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","20","112370.94065746726"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","16","99115.1039339523"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","8","56220.23163874872"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","11","68759.09534434252"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","21","118054.31366581096"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","17","105432.54112521201"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","9","63033.885055743034"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","12","71596.66327115317"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","18","111045.47034838118"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","10","69054.82789545887"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","22","119511.50851136255"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","13","77005.07987166649"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","11","77034.21197338184"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","23","120207.94107937082"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","14","83354.26436207848"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","19","116805.53931521291"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","12","81776.06184421253"
"63","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","24","122655.77278384799"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","15","87896.72897437608"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","20","123753.80548305559"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","16","92743.34221533808"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","13","87539.43957508507"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","21","129758.12796866536"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","0","0"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","14","91170.6863375752"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","22","133899.20025561092"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","17","97580.98714590454"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","1","8293.304483972359"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","15","97948.99931488733"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","23","134326.56997277122"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","18","101223.48999678198"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","2","16640.760149819846"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","16","103523.35849942178"
"64","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","24","137975.35561757884"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","19","102715.41047117773"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","3","23906.499878611754"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","17","107665.65951624056"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","0","0"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","20","104692.37286627301"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","4","30205.14817635309"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","18","114180.08414420663"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","1","7835.9198425498325"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","21","108247.25699872566"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","5","35754.203874239385"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","19","118948.74298741594"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","2","15584.406557637365"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","22","113533.18432643794"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","6","41542.88322080414"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","3","23316.234244667063"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","23","116340.71213815335"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","20","125118.4154671954"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","7","48858.225567666406"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","4","30590.17767888143"
"65","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","24","120881.83901099282"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","21","130540.03842024002"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","8","56682.200393238716"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","5","37552.013378543794"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","0","0"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","22","134698.16859536734"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","9","60918.205163895975"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","6","44425.14936261137"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","1","8210.170411818071"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","23","141145.3824080989"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","7","49070.70662119014"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","2","15777.973949465502"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","10","67141.8380768169"
"66","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","24","145035.7559687853"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","8","55105.61938627414"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","3","23459.829970705552"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","0","0"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","11","72513.3795592136"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","9","62571.95628418996"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","4","30665.119953968046"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","1","7881.398942114478"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","12","78085.44917085217"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","10","68949.61270307709"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","5","38106.70820905574"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","13","83294.48073896034"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","2","16012.204901547368"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","11","75511.20454716102"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","6","45403.105950821526"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","14","89866.74018369606"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","3","24005.384004865147"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","12","79811.939160663"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","7","51490.139010805906"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","15","92452.23611401222"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","4","30995.217272716924"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","13","85112.06599544885"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","8","56334.28702509553"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","16","98656.32487567845"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","5","37906.31034245613"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","14","89367.05010423865"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","9","61204.74282407201"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","17","103423.0592004821"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","6","45347.21876153635"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","15","94880.78679947104"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","10","67527.53670752764"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","7","52380.12584991337"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","18","109726.63745424192"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","16","101233.92973185016"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","11","73147.75246834016"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","8","59039.98159839876"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","19","115883.22115427454"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","17","103869.35433665702"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","12","78035.85738897602"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","9","65298.75911262159"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","20","118603.79089563724"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","18","108547.5001103258"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","13","82788.27572771018"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","10","70356.1657773193"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","21","124951.69538102219"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","19","116148.88385692293"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","14","87076.74366370367"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","11","76043.95387353537"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","22","126635.89102931172"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","20","119629.06212688025"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","15","92035.34991601882"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","12","82034.7322856406"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","23","128201.05735995177"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","21","123799.86486011809"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","13","88258.05855627387"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","16","97741.99524753928"
"67","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","24","129631.71055006802"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","22","127054.91115440882"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","14","94771.21964943354"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","17","103127.05806617784"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","23","131489.08853881623"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","15","102248.78847978268"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","18","107983.46636683718"
"71","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","0","0"
"68","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","24","136822.58296662153"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","16","105556.1883989441"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","19","110760.45482431131"
"71","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","1","7676.501064120705"
"72","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","0","0"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","17","109143.73228269845"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","20","116984.80792712315"
"71","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","2","15404.51607473623"
"72","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","1","7943.621169233582"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","18","113970.57796675012"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","21","118918.34041065011"
"72","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","2","16047.069823989284"
"71","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","3","22680.761389327014"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","19","120088.29186723554"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","22","123238.02376313426"
"72","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","3","24089.684796309903"
"71","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","4","27673.792696498494"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","20","124466.72524272812"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","23","122514.90391460851"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","21","125088.8677171719"
"71","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","5","34185.66948598479"
"69","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","24","126385.95700726882"
"72","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","4","30189.463245535233"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","22","131256.57822556072"
"73","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","0","0"
"71","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","6","41073.58075993203"
"72","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","5","36699.572962025166"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","23","135587.27118672605"
"73","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","1","8140.4914991722"
"71","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","7","46556.90515712058"
"72","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","6","42998.13801555908"
"70","0.1","""red""","""radius""","0.01","""exp utility""","100","6","25","24","141171.94963209974"
"73","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","2","15625.544978318276"
"71","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","8","51712.861190516924"
"72","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","7","49264.27041713813"
"74","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","0","0"
"73","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","3","23403.151930391366"
"72","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","8","55675.94001116317"
"71","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","9","59135.83938982157"
"74","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","1","7599.200609840441"
"73","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","4","29246.22841294548"
"72","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","9","62679.24514465986"
"71","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","10","66522.59450952761"
"74","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","2","15582.179251385594"
"72","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","10","69776.62934000092"
"73","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","5","37317.63083265685"
"71","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","11","69596.88772149796"
"74","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","3","22364.70010396816"
"72","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","11","76653.78381546824"
"73","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","6","43860.37614537901"
"74","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","4","30036.328134984342"
"71","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","12","73570.59692002508"
"72","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","12","84471.91387845263"
"73","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","7","50595.58495347575"
"71","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","13","77032.92755084501"
"74","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","5","37097.17713062471"
"72","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","13","91577.04976690529"
"73","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","8","57851.31437274187"
"71","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","14","82799.74509091115"
"74","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","6","43795.37371891465"
"72","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","14","96743.36181994216"
"73","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","9","64781.1323646729"
"74","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","7","50199.22420570967"
"71","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","15","84905.71079864225"
"72","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","15","100418.46741922227"
"73","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","10","70355.60944260837"
"74","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","8","57470.07310624829"
"71","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","16","88096.16801457688"
"72","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","16","105854.12824705141"
"73","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","11","75899.53829909647"
"74","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","9","63173.91003339853"
"71","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","17","91243.93667105869"
"73","0.1","""red""","""radius""","0.01","""exp utility""","100","7","25","12","82461.79984992993"
