"BehaviorSpace results (NetLogo 5.3)"
"Flocking.nlogo"
"experiment"
"02/10/2016 23:22:21:473 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","max-separate-turn","population","max-align-turn","max-cohere-turn","vision","minimum-separation","[step]","count turtles with [any? flockmates]","mean [count flockmates] of turtles","mean [min [distance myself] of other turtles] of turtles","standard-deviation [heading] of turtles"
"9","1.5","300","5","3","3","1","139","290","5.493333333333333","1.2810478590865417","119.76668207524173"
"10","1.5","300","5","3","3","1","135","290","5.706666666666667","1.259594490699074","68.12310966026986"
"8","1.5","300","5","3","3","1","487","299","7.66","1.0529016560116276","53.92107956116647"
"9","1.5","300","5","3","3","1","140","290","5.54","1.2996485267130866","120.25309698609911"
"10","1.5","300","5","3","3","1","136","289","5.9","1.2715925878948162","68.11059762085569"
"8","1.5","300","5","3","3","1","488","299","7.58","1.059860022538803","57.091916971870496"
"9","1.5","300","5","3","3","1","141","285","5.44","1.3420963139490336","120.87333709209989"
"10","1.5","300","5","3","3","1","137","290","6.153333333333333","1.2544398893619422","68.07996188671764"
"8","1.5","300","5","3","3","1","489","299","7.446666666666666","1.0462596921801732","56.95327499095669"
"9","1.5","300","5","3","3","1","142","284","5.266666666666667","1.3829576406185935","120.33223168451697"
"10","1.5","300","5","3","3","1","138","290","6.133333333333334","1.2358582055473308","68.57069883207716"
"8","1.5","300","5","3","3","1","490","299","7.453333333333333","1.036663934182681","50.69144713238672"
"9","1.5","300","5","3","3","1","143","284","5.126666666666667","1.3726756412217462","120.99579362229889"
"10","1.5","300","5","3","3","1","139","291","6.1066666666666665","1.2102332704037622","69.01055926180372"
"8","1.5","300","5","3","3","1","491","299","7.373333333333333","1.0484281497882344","53.893801677252156"
"9","1.5","300","5","3","3","1","144","283","5.113333333333333","1.3446296758823035","120.3414140855601"
"10","1.5","300","5","3","3","1","140","292","6.2","1.2304071298424197","71.13578510445146"
"8","1.5","300","5","3","3","1","492","299","7.36","1.0562915498479493","59.966205807003455"
"9","1.5","300","5","3","3","1","145","286","5.013333333333334","1.3289441241832953","120.29088227111386"
"10","1.5","300","5","3","3","1","141","293","6.12","1.2496687684723937","71.3793004883464"
"8","1.5","300","5","3","3","1","493","299","7.333333333333333","1.0551906297064584","57.38191354138188"
"9","1.5","300","5","3","3","1","146","288","4.98","1.2938297384077315","120.3535689190192"
"10","1.5","300","5","3","3","1","142","290","6.1066666666666665","1.2464154744849525","69.40270949226938"
"8","1.5","300","5","3","3","1","494","299","7.333333333333333","1.0517226631823962","60.298379208904976"
"9","1.5","300","5","3","3","1","147","289","4.986666666666666","1.2587406606834741","120.08031764786656"
"10","1.5","300","5","3","3","1","143","289","6.126666666666667","1.2345539967194523","69.1012071033158"
"9","1.5","300","5","3","3","1","148","292","5.013333333333334","1.2498349449226476","120.83775769161342"
"8","1.5","300","5","3","3","1","495","299","7.266666666666667","1.074519068020856","63.462811261259134"
"10","1.5","300","5","3","3","1","144","288","6.026666666666666","1.2245218866016372","67.12474302116559"
"9","1.5","300","5","3","3","1","149","289","5.06","1.2842999533474533","120.06282766545363"
"8","1.5","300","5","3","3","1","496","299","7.1866666666666665","1.100543042979251","54.73273485758552"
"10","1.5","300","5","3","3","1","145","288","6.053333333333334","1.1924692773529546","67.20428440862118"
"9","1.5","300","5","3","3","1","150","286","5.1066666666666665","1.3199413853259874","121.5623016200002"
"8","1.5","300","5","3","3","1","497","299","7.2","1.1142906571737512","57.78183052100573"
"10","1.5","300","5","3","3","1","146","290","6.16","1.229216160144431","67.36751825168409"
"9","1.5","300","5","3","3","1","151","286","4.9","1.32218575830395","120.83027702915722"
"8","1.5","300","5","3","3","1","498","299","7.213333333333333","1.13124200178826","51.21051051623314"
"10","1.5","300","5","3","3","1","147","290","6.04","1.2576861846540235","69.43751048713641"
"9","1.5","300","5","3","3","1","152","287","4.8133333333333335","1.33289896304015","121.5513865281969"
"8","1.5","300","5","3","3","1","499","299","7.286666666666667","1.140650460175176","39.55325625980564"
"10","1.5","300","5","3","3","1","148","289","5.8933333333333335","1.2579954939180353","69.60639694441792"
"9","1.5","300","5","3","3","1","153","288","4.753333333333333","1.304763170277884","121.61566064941162"
"8","1.5","300","5","3","3","1","500","299","7.373333333333333","1.13016999298031","34.63484006589461"
"10","1.5","300","5","3","3","1","149","290","5.906666666666666","1.2484172345413673","69.97835371421277"
"9","1.5","300","5","3","3","1","154","289","4.98","1.2605221296483742","121.40174293627577"
"10","1.5","300","5","3","3","1","150","291","5.933333333333334","1.2266081411908714","70.16927630228729"
"9","1.5","300","5","3","3","1","155","292","5.173333333333333","1.2219224812021714","120.78671258355556"
"10","1.5","300","5","3","3","1","151","291","6.02","1.194700918289666","70.274877372527"
"9","1.5","300","5","3","3","1","156","292","5.3533333333333335","1.2133352096038343","121.54994610616777"
"10","1.5","300","5","3","3","1","152","291","5.993333333333333","1.1913500864686177","71.98207864804561"
"9","1.5","300","5","3","3","1","157","293","5.44","1.267551772231641","122.05984635242307"
"10","1.5","300","5","3","3","1","153","292","5.94","1.2079029250252562","71.95577358982862"
"9","1.5","300","5","3","3","1","158","294","5.36","1.274646111406816","122.12879629411096"
"10","1.5","300","5","3","3","1","154","293","5.913333333333333","1.210327094903483","70.93090164977193"
"9","1.5","300","5","3","3","1","159","293","5.266666666666667","1.2847837869229237","122.08752876982204"
"10","1.5","300","5","3","3","1","155","293","5.78","1.1816579712465025","69.84958256260387"
"9","1.5","300","5","3","3","1","160","291","5.513333333333334","1.2707764949404796","120.99062902030127"
"10","1.5","300","5","3","3","1","156","295","5.706666666666667","1.1629221319226826","70.30988845521222"
"9","1.5","300","5","3","3","1","161","291","5.713333333333333","1.2926459717502177","120.51845364383799"
"10","1.5","300","5","3","3","1","157","294","5.82","1.1927307875239137","70.42773076498955"
"9","1.5","300","5","3","3","1","162","290","5.76","1.299982652523076","120.90222819749052"
"10","1.5","300","5","3","3","1","158","294","5.78","1.232312680769772","70.63308512750663"
"9","1.5","300","5","3","3","1","163","291","5.653333333333333","1.284720231504069","121.40326298666491"
"10","1.5","300","5","3","3","1","159","294","5.913333333333333","1.2245357298041142","70.82782413201376"
"9","1.5","300","5","3","3","1","164","291","5.493333333333333","1.2705812758777988","120.92998769623463"
"10","1.5","300","5","3","3","1","160","294","6.033333333333333","1.2045481123876938","72.7545399103189"
"9","1.5","300","5","3","3","1","165","291","5.4","1.3026315021528545","122.20442115426584"
"10","1.5","300","5","3","3","1","161","294","6.173333333333333","1.2051860515651729","72.84312688482838"
"9","1.5","300","5","3","3","1","166","290","5.1","1.3235112063729713","121.70544009217406"
"10","1.5","300","5","3","3","1","162","294","6.153333333333333","1.1960898829918811","75.03832223464742"
"9","1.5","300","5","3","3","1","167","290","4.993333333333333","1.3272758970987286","122.31463183474237"
"10","1.5","300","5","3","3","1","163","294","6.16","1.1766788444806415","73.4860931730888"
"9","1.5","300","5","3","3","1","168","290","4.9","1.3174746850452015","122.80042118835667"
"10","1.5","300","5","3","3","1","164","296","6.213333333333333","1.167912113508449","71.84324712282275"
"9","1.5","300","5","3","3","1","169","290","4.966666666666667","1.3143800724166568","122.24335861986941"
"10","1.5","300","5","3","3","1","165","297","6.32","1.1749313162014936","70.45498686946695"
"9","1.5","300","5","3","3","1","170","292","5.08","1.2839461299073678","122.05722786737758"
"10","1.5","300","5","3","3","1","166","297","6.293333333333333","1.175471537759538","70.54044235745688"
"9","1.5","300","5","3","3","1","171","291","5.273333333333333","1.2861250995940068","121.26052649378487"
"10","1.5","300","5","3","3","1","167","297","6.166666666666667","1.1703451690551048","70.48784244909615"
"9","1.5","300","5","3","3","1","172","290","5.253333333333333","1.2734053570888908","123.14146363057252"
"10","1.5","300","5","3","3","1","168","296","6.1066666666666665","1.1483622343256514","70.2288495416207"
"9","1.5","300","5","3","3","1","173","289","5.22","1.2766318396043468","121.72796853894052"
"10","1.5","300","5","3","3","1","169","297","6.14","1.1354956662228899","71.84224806512388"
"9","1.5","300","5","3","3","1","174","288","5.18","1.2455411021239535","121.83300791973195"
"10","1.5","300","5","3","3","1","170","297","6.1866666666666665","1.1302278948107034","71.7578874633668"
"9","1.5","300","5","3","3","1","175","289","5.08","1.2560560932670373","121.80172825798796"
"10","1.5","300","5","3","3","1","171","297","6.193333333333333","1.1229578528201933","76.91829848359623"
"9","1.5","300","5","3","3","1","176","291","5.166666666666667","1.2740097227835394","121.64490998346913"
"10","1.5","300","5","3","3","1","172","297","6.22","1.1140002779028904","75.7160581408783"
"9","1.5","300","5","3","3","1","177","294","5.153333333333333","1.2804923748001187","118.95164114578351"
"10","1.5","300","5","3","3","1","173","297","6.4","1.1014477889523533","74.1080887435855"
"9","1.5","300","5","3","3","1","178","292","5.113333333333333","1.276523497212831","119.80192309857242"
"10","1.5","300","5","3","3","1","174","298","6.513333333333334","1.0917684359304494","74.19375890579417"
"9","1.5","300","5","3","3","1","179","291","5.3533333333333335","1.2858465998669448","120.01527572172105"
"10","1.5","300","5","3","3","1","175","298","6.473333333333334","1.0906171215268994","70.64885918458296"
"9","1.5","300","5","3","3","1","180","292","5.48","1.2969052231982447","120.32221388664513"
"10","1.5","300","5","3","3","1","176","298","6.386666666666667","1.0963252731024724","70.67484596974802"
"9","1.5","300","5","3","3","1","181","293","5.68","1.269503793641839","120.55485565000016"
"10","1.5","300","5","3","3","1","177","298","6.373333333333333","1.0896807130437736","68.92283691667757"
"9","1.5","300","5","3","3","1","182","292","5.773333333333333","1.253817536921896","121.27266508761933"
"10","1.5","300","5","3","3","1","178","298","6.5","1.0733055979632604","71.00091049479731"
"9","1.5","300","5","3","3","1","183","291","5.493333333333333","1.2582648283083422","120.58169873829178"
"10","1.5","300","5","3","3","1","179","298","6.746666666666667","1.0753904801807994","69.538622407641"
"9","1.5","300","5","3","3","1","184","294","5.266666666666667","1.288631803001569","118.89237644547732"
"10","1.5","300","5","3","3","1","180","298","6.906666666666666","1.1078680271305916","71.67999447585093"
"9","1.5","300","5","3","3","1","185","294","5.066666666666666","1.2578006676418025","117.89250960697683"
"10","1.5","300","5","3","3","1","181","297","6.766666666666667","1.1083090977092582","75.1347079702905"
"9","1.5","300","5","3","3","1","186","293","5.02","1.2559818299840566","117.358837903301"
"10","1.5","300","5","3","3","1","182","297","6.48","1.1075870570844006","75.17995956043407"
"9","1.5","300","5","3","3","1","187","294","5.113333333333333","1.2273478789929562","117.40881499221594"
"10","1.5","300","5","3","3","1","183","298","6.366666666666666","1.1019340402334707","75.26890692761026"
"9","1.5","300","5","3","3","1","188","294","5.24","1.2006497300400676","117.84348518057935"
"10","1.5","300","5","3","3","1","184","298","6.326666666666667","1.1285684171016568","71.79160444204531"
"9","1.5","300","5","3","3","1","189","293","5.226666666666667","1.2062606106410494","118.15434353520993"
"10","1.5","300","5","3","3","1","185","298","6.213333333333333","1.1473078984558522","72.0682465116883"
"9","1.5","300","5","3","3","1","190","293","5.166666666666667","1.2293664251809993","118.62404483522624"
"10","1.5","300","5","3","3","1","186","298","6.12","1.1325501944173864","72.35170150491153"
"9","1.5","300","5","3","3","1","191","293","5.246666666666667","1.2127543564616678","120.39419568653547"
"10","1.5","300","5","3","3","1","187","298","6.113333333333333","1.1374403618508024","72.89413587579844"
"9","1.5","300","5","3","3","1","192","293","5.453333333333333","1.2160602347479612","119.09668683402107"
"10","1.5","300","5","3","3","1","188","298","5.986666666666666","1.1604867784936415","76.69229771840025"
"9","1.5","300","5","3","3","1","193","293","5.6466666666666665","1.2246130354316644","121.69606593860846"
"10","1.5","300","5","3","3","1","189","298","5.993333333333333","1.1814704449044575","76.85114967422788"
"9","1.5","300","5","3","3","1","194","293","5.593333333333334","1.2274283223896518","120.91621362807868"
"10","1.5","300","5","3","3","1","190","298","6.086666666666667","1.1913063962395198","78.52103189277763"
"9","1.5","300","5","3","3","1","195","293","5.446666666666666","1.2272898491548478","122.55147985474093"
"10","1.5","300","5","3","3","1","191","297","6.213333333333333","1.1801610415157375","75.45560254625669"
"9","1.5","300","5","3","3","1","196","293","5.46","1.220830063506281","121.30678424920406"
"10","1.5","300","5","3","3","1","192","297","6.36","1.1550493214351014","75.37493878292341"
"9","1.5","300","5","3","3","1","197","295","5.453333333333333","1.2105204213381915","120.16373993030413"
"10","1.5","300","5","3","3","1","193","297","6.413333333333333","1.1387222824154037","75.33909548955225"
"9","1.5","300","5","3","3","1","198","294","5.346666666666667","1.2155576712508478","116.94282447012861"
"10","1.5","300","5","3","3","1","194","298","6.453333333333333","1.1250248382842178","73.88147754884936"
"9","1.5","300","5","3","3","1","199","293","5.366666666666666","1.2121273288612573","118.69596256142512"
"9","1.5","300","5","3","3","1","200","292","5.68","1.2200415070477624","116.48311423242455"
"10","1.5","300","5","3","3","1","195","298","6.3133333333333335","1.1297487243276803","74.22249876890501"
"9","1.5","300","5","3","3","1","201","293","5.906666666666666","1.2089898366880212","116.56021261210543"
"10","1.5","300","5","3","3","1","196","298","6.233333333333333","1.1446914532498613","72.7391230873669"
"10","1.5","300","5","3","3","1","197","298","6.32","1.1340701499418646","73.04384371200332"
"10","1.5","300","5","3","3","1","198","298","6.333333333333333","1.1064949736444418","73.45058354444546"
"9","1.5","300","5","3","3","1","202","295","5.973333333333334","1.1921226431980398","117.80078566961565"
"9","1.5","300","5","3","3","1","203","295","6.006666666666667","1.2041087472371648","117.85119481681629"
"10","1.5","300","5","3","3","1","199","299","6.433333333333334","1.0937828647220762","73.84736366066244"
"10","1.5","300","5","3","3","1","200","299","6.48","1.0981537976871585","74.33261645034004"
"9","1.5","300","5","3","3","1","204","295","6.066666666666666","1.195003888951944","117.33793664229765"
"10","1.5","300","5","3","3","1","201","299","6.52","1.0894195362022243","71.05105115401997"
"9","1.5","300","5","3","3","1","205","296","5.98","1.227119518473825","112.79133417351225"
"10","1.5","300","5","3","3","1","202","299","6.506666666666667","1.0822398796734924","71.50958277926846"
"9","1.5","300","5","3","3","1","206","293","5.96","1.235421622499527","116.15007510505293"
"10","1.5","300","5","3","3","1","203","299","6.573333333333333","1.0661236784835006","71.89839402216387"
"9","1.5","300","5","3","3","1","207","291","5.96","1.235189011626817","115.49915437572959"
"10","1.5","300","5","3","3","1","204","299","6.58","1.0697283144326872","70.24657020864146"
"9","1.5","300","5","3","3","1","208","293","5.886666666666667","1.2086715493949642","116.30594204843311"
"10","1.5","300","5","3","3","1","205","300","6.68","1.078165567326334","68.56867282041696"
"9","1.5","300","5","3","3","1","209","292","5.746666666666667","1.2074596408979257","112.91636746955004"
"10","1.5","300","5","3","3","1","206","300","6.72","1.093956118315408","70.75925179784537"
"9","1.5","300","5","3","3","1","210","294","5.66","1.2155225549691278","112.87350313546408"
"9","1.5","300","5","3","3","1","211","295","5.54","1.2299024383386248","109.90248847329525"
"10","1.5","300","5","3","3","1","207","300","6.74","1.1081667218174742","69.10661862346132"
"9","1.5","300","5","3","3","1","212","296","5.626666666666667","1.2279426661686659","106.77415942384219"
"10","1.5","300","5","3","3","1","208","299","6.773333333333333","1.0938603271881189","65.0674240323632"
"9","1.5","300","5","3","3","1","213","296","5.6","1.232100311976154","103.99580049689258"
"10","1.5","300","5","3","3","1","209","298","6.786666666666667","1.078800823554073","65.0446187882586"
"9","1.5","300","5","3","3","1","214","294","5.466666666666667","1.250528101001886","103.08100864995515"
"10","1.5","300","5","3","3","1","210","298","6.733333333333333","1.0907578257586004","65.22355633854853"
"10","1.5","300","5","3","3","1","211","298","6.726666666666667","1.1170148030096239","65.30553700069149"
"9","1.5","300","5","3","3","1","215","293","5.24","1.2697771687947252","103.0650874946637"
"10","1.5","300","5","3","3","1","212","298","6.6866666666666665","1.1349966131486378","65.26447254953362"
"9","1.5","300","5","3","3","1","216","293","5.093333333333334","1.2817120853499384","99.1445450918999"
"9","1.5","300","5","3","3","1","217","294","5.02","1.2615422866281418","98.48016353874954"
"10","1.5","300","5","3","3","1","213","298","6.62","1.1351058785875698","63.12349932915083"
"9","1.5","300","5","3","3","1","218","293","5.013333333333334","1.2984247060727048","99.72898291984862"
"10","1.5","300","5","3","3","1","214","298","6.626666666666667","1.1288349671202729","63.13803983547317"
"9","1.5","300","5","3","3","1","219","291","4.866666666666666","1.3198649891360057","97.67663683649972"
"10","1.5","300","5","3","3","1","215","298","6.566666666666666","1.1325517192535328","62.946376716435786"
"9","1.5","300","5","3","3","1","220","291","4.6866666666666665","1.3346712173000346","98.73293329526085"
"10","1.5","300","5","3","3","1","216","298","6.62","1.1303934307320733","65.26452759143466"
"9","1.5","300","5","3","3","1","221","292","4.666666666666667","1.3207946076523038","98.87683859528487"
"10","1.5","300","5","3","3","1","217","298","6.706666666666667","1.1171625896874418","65.47865891967429"
"9","1.5","300","5","3","3","1","222","292","4.8133333333333335","1.2777409463695315","99.00997699186105"
"10","1.5","300","5","3","3","1","218","298","6.78","1.1183452503800395","65.44896896830771"
"10","1.5","300","5","3","3","1","219","298","6.706666666666667","1.1276942690018892","65.4447701481901"
"9","1.5","300","5","3","3","1","223","293","5.06","1.2408408520629552","98.98922136996241"
"10","1.5","300","5","3","3","1","220","298","6.713333333333333","1.1373632111478589","65.06973958548936"
"9","1.5","300","5","3","3","1","224","293","5.3133333333333335","1.2070577622635343","101.38273370222491"
"10","1.5","300","5","3","3","1","221","298","6.766666666666667","1.1494190384513403","66.95122267359652"
"9","1.5","300","5","3","3","1","225","293","5.553333333333334","1.1897873096618037","99.40046949281347"
"9","1.5","300","5","3","3","1","226","294","5.653333333333333","1.1836829235461024","95.82644119576783"
"10","1.5","300","5","3","3","1","222","299","6.846666666666667","1.1489052405119953","67.04179060823778"
"9","1.5","300","5","3","3","1","227","294","5.466666666666667","1.1787588176229564","97.621886061569"
"10","1.5","300","5","3","3","1","223","299","6.9","1.120680499702656","65.10311140582033"
"9","1.5","300","5","3","3","1","228","293","5.446666666666666","1.2054086654588492","93.92217176605483"
"10","1.5","300","5","3","3","1","224","299","6.926666666666667","1.1234607165895458","64.97354465438022"
"9","1.5","300","5","3","3","1","229","293","5.333333333333333","1.2050113015359363","95.8967984307612"
"10","1.5","300","5","3","3","1","225","299","6.98","1.1290269029313869","62.76643830257374"
"9","1.5","300","5","3","3","1","230","295","5.286666666666667","1.2048082994711025","85.82630629975475"
"10","1.5","300","5","3","3","1","226","299","7.033333333333333","1.1114756782452422","63.22666560896279"
"9","1.5","300","5","3","3","1","231","296","5.126666666666667","1.18336736182354","86.65985075233671"
"10","1.5","300","5","3","3","1","227","299","6.92","1.1286530636343874","58.78684881460589"
"9","1.5","300","5","3","3","1","232","296","5.2","1.1842577925456108","84.61968439764979"
"10","1.5","300","5","3","3","1","228","299","6.873333333333333","1.139814045342838","56.3218052304909"
"9","1.5","300","5","3","3","1","233","296","5.173333333333333","1.1744748678049683","82.78836076402183"
"10","1.5","300","5","3","3","1","229","299","6.846666666666667","1.1289401717700034","53.644054443125704"
"9","1.5","300","5","3","3","1","234","295","5.1066666666666665","1.2042192193741323","82.54894504490726"
"10","1.5","300","5","3","3","1","230","298","6.84","1.1037963975015113","51.182533798194186"
"9","1.5","300","5","3","3","1","235","294","5.033333333333333","1.1948346646449113","80.99460932459645"
"10","1.5","300","5","3","3","1","231","298","6.986666666666666","1.0937248681320721","45.14199384988778"
"9","1.5","300","5","3","3","1","236","294","5.06","1.1737109585842662","80.73268318360407"
"10","1.5","300","5","3","3","1","232","298","6.986666666666666","1.1038853648543412","41.82966168436491"
"9","1.5","300","5","3","3","1","237","294","5.293333333333333","1.1463662580839662","80.4730039838693"
"10","1.5","300","5","3","3","1","233","298","6.913333333333333","1.1157879919962044","45.41395800606455"
"9","1.5","300","5","3","3","1","238","294","5.533333333333333","1.1390318365868581","81.77806330984082"
"10","1.5","300","5","3","3","1","234","298","6.9","1.1191361959908193","45.628199932381136"
"9","1.5","300","5","3","3","1","239","294","5.793333333333333","1.1252890716978987","84.46181664964635"
"10","1.5","300","5","3","3","1","235","298","6.8533333333333335","1.098789373874608","42.40821028750843"
"9","1.5","300","5","3","3","1","240","292","5.8533333333333335","1.137937851882962","82.8307414844201"
"10","1.5","300","5","3","3","1","236","298","6.96","1.0994297596667464","38.71157467095871"
"9","1.5","300","5","3","3","1","241","293","5.8533333333333335","1.1212458560674432","85.81411262442417"
"10","1.5","300","5","3","3","1","237","297","7.02","1.1192235319471533","42.26773140224786"
"9","1.5","300","5","3","3","1","242","292","5.766666666666667","1.138884645521705","88.38383088911685"
"10","1.5","300","5","3","3","1","238","297","7.04","1.1243647917590136","48.60100093048404"
"9","1.5","300","5","3","3","1","243","294","5.74","1.1629460898777697","85.81935624541265"
"10","1.5","300","5","3","3","1","239","297","6.98","1.140239427422335","48.37462418054372"
"9","1.5","300","5","3","3","1","244","294","5.593333333333334","1.1985096808943414","82.72336022240627"
"10","1.5","300","5","3","3","1","240","297","7.026666666666666","1.1439917871103618","48.485044874367176"
"9","1.5","300","5","3","3","1","245","295","5.593333333333334","1.179073681760822","79.52977796597673"
"10","1.5","300","5","3","3","1","241","297","7.073333333333333","1.1274702539163948","45.4042344028506"
"9","1.5","300","5","3","3","1","246","295","5.593333333333334","1.181099235934035","82.32380158156492"
"10","1.5","300","5","3","3","1","242","297","7.073333333333333","1.11423195388004","45.451178910544535"
"9","1.5","300","5","3","3","1","247","295","5.506666666666667","1.1946084011569327","82.21707164928736"
"10","1.5","300","5","3","3","1","243","297","7.06","1.1184397859522002","45.63537945849141"
"9","1.5","300","5","3","3","1","248","295","5.533333333333333","1.2156387047385517","82.57227041504777"
"10","1.5","300","5","3","3","1","244","298","6.94","1.1311828878184158","45.644909620948084"
"9","1.5","300","5","3","3","1","249","294","5.626666666666667","1.1973761157647382","79.72822996527277"
"10","1.5","300","5","3","3","1","245","298","6.973333333333334","1.1254457784919039","42.23844176730064"
"9","1.5","300","5","3","3","1","250","293","5.58","1.162344219128803","76.41161360949404"
"10","1.5","300","5","3","3","1","246","299","7.04","1.118595651863053","45.46460875698742"
"9","1.5","300","5","3","3","1","251","292","5.72","1.1653510078489953","76.1943992372829"
"10","1.5","300","5","3","3","1","247","298","7.086666666666667","1.1273244929057025","45.29112672785444"
"9","1.5","300","5","3","3","1","252","293","5.8933333333333335","1.185830763804073","77.54284292669749"
"10","1.5","300","5","3","3","1","248","298","7.1","1.131868821206185","41.93832233264366"
"9","1.5","300","5","3","3","1","253","293","5.9","1.1880112985433615","80.27188890790045"
"10","1.5","300","5","3","3","1","249","298","7.026666666666666","1.1289190805214864","41.933751391543744"
"9","1.5","300","5","3","3","1","254","292","6.1066666666666665","1.1867599319455695","80.07622612703102"
"10","1.5","300","5","3","3","1","250","298","7.06","1.1177856293452413","38.411996427187695"
"9","1.5","300","5","3","3","1","255","292","6.22","1.1954853797587757","79.75210388610594"
"10","1.5","300","5","3","3","1","251","298","7.086666666666667","1.0951666106024662","38.58410073568795"
"9","1.5","300","5","3","3","1","256","291","6.286666666666667","1.2319798657645475","79.7245895941694"
"10","1.5","300","5","3","3","1","252","298","7.073333333333333","1.0938457237326726","45.56164999997236"
"9","1.5","300","5","3","3","1","257","291","6.28","1.2464207159055816","78.37797750001388"
"10","1.5","300","5","3","3","1","253","298","7.253333333333333","1.0643694549344227","38.49719930865026"
"9","1.5","300","5","3","3","1","258","291","6.1066666666666665","1.249094646787824","76.74510965384009"
"10","1.5","300","5","3","3","1","254","298","7.32","1.0648570662804813","42.260911418107725"
"9","1.5","300","5","3","3","1","259","291","5.78","1.2446364676254582","76.64398776053461"
"10","1.5","300","5","3","3","1","255","299","7.233333333333333","1.058488828968327","42.18562512567392"
"9","1.5","300","5","3","3","1","260","291","5.6066666666666665","1.246413080868086","76.3751213275302"
"10","1.5","300","5","3","3","1","256","299","7.166666666666667","1.0575213618817096","45.61523822419773"
"9","1.5","300","5","3","3","1","261","291","5.366666666666666","1.2465077081928557","74.51642082297286"
"10","1.5","300","5","3","3","1","257","299","7.333333333333333","1.0536073952638711","42.08710248041535"
"9","1.5","300","5","3","3","1","262","291","5.2","1.2306843169104926","72.99360912473644"
"10","1.5","300","5","3","3","1","258","299","7.466666666666667","1.060852979461492","41.964464980070545"
"9","1.5","300","5","3","3","1","263","292","5.266666666666667","1.2267276266627667","71.42650089725758"
"10","1.5","300","5","3","3","1","259","299","7.433333333333334","1.0726290043445075","41.95884047111238"
"9","1.5","300","5","3","3","1","264","292","5.226666666666667","1.218768502169292","71.76545088856275"
"10","1.5","300","5","3","3","1","260","298","7.446666666666666","1.0672390744593971","45.37672280900898"
"9","1.5","300","5","3","3","1","265","293","5.153333333333333","1.2401281743810761","71.92827592637944"
"10","1.5","300","5","3","3","1","261","298","7.493333333333333","1.0705622670882435","48.71346288997837"
"9","1.5","300","5","3","3","1","266","292","5.08","1.2305088419764523","64.59635693127203"
"10","1.5","300","5","3","3","1","262","298","7.446666666666666","1.0615017903248436","42.327527837339645"
"9","1.5","300","5","3","3","1","267","293","5.006666666666667","1.215778843679163","66.55656227394039"
"10","1.5","300","5","3","3","1","263","298","7.446666666666666","1.0459494499642443","42.605224596812484"
"9","1.5","300","5","3","3","1","268","293","5.18","1.1895740363930432","64.57812710668072"
"10","1.5","300","5","3","3","1","264","298","7.406666666666666","1.0496371745658823","43.10368864273335"
"9","1.5","300","5","3","3","1","269","293","5.42","1.1715139917117252","62.584387551720916"
"10","1.5","300","5","3","3","1","265","298","7.4","1.068818896500762","43.51322939518973"
"9","1.5","300","5","3","3","1","270","294","5.626666666666667","1.1782638327262522","66.7211192973165"
"10","1.5","300","5","3","3","1","266","298","7.34","1.0817774861371103","39.95407660443868"
"9","1.5","300","5","3","3","1","271","295","5.693333333333333","1.18051936934495","64.74198473882481"
"10","1.5","300","5","3","3","1","267","299","7.433333333333334","1.0798115210367278","39.60457001524581"
"9","1.5","300","5","3","3","1","272","294","5.733333333333333","1.1508016901336109","64.71186496003953"
"10","1.5","300","5","3","3","1","268","299","7.386666666666667","1.0869892563830534","39.59743500015788"
"9","1.5","300","5","3","3","1","273","295","5.66","1.1415486842965183","58.11667014976924"
"10","1.5","300","5","3","3","1","269","299","7.286666666666667","1.0873793563876182","43.42831092399159"
"9","1.5","300","5","3","3","1","274","295","5.6066666666666665","1.1627166187967395","60.26182416327449"
"10","1.5","300","5","3","3","1","270","299","7.333333333333333","1.0807781357083803","46.88486741290378"
"9","1.5","300","5","3","3","1","275","296","5.5","1.15756009894369","57.75174851953647"
"10","1.5","300","5","3","3","1","271","299","7.433333333333334","1.0758298177614372","46.99608671049241"
"9","1.5","300","5","3","3","1","276","295","5.513333333333334","1.1441814607153649","55.064625033229134"
"10","1.5","300","5","3","3","1","272","299","7.5","1.0590524766370946","47.08767165164012"
"9","1.5","300","5","3","3","1","277","295","5.713333333333333","1.146886467314002","57.38103454577685"
"10","1.5","300","5","3","3","1","273","299","7.426666666666667","1.0441717867025095","44.066023993802766"
"9","1.5","300","5","3","3","1","278","295","5.8","1.1303345765625097","52.40828642539957"
"10","1.5","300","5","3","3","1","274","299","7.466666666666667","1.0456847018002295","40.63667767633167"
"9","1.5","300","5","3","3","1","279","295","5.873333333333333","1.1221685317286918","52.21345816430677"
"10","1.5","300","5","3","3","1","275","299","7.446666666666666","1.040235754576276","40.80101397836827"
"9","1.5","300","5","3","3","1","280","296","5.906666666666666","1.1195934114060977","54.7029113448435"
"10","1.5","300","5","3","3","1","276","300","7.426666666666667","1.0379484215168535","41.147279305314896"
"9","1.5","300","5","3","3","1","281","297","5.9","1.1294942086653357","54.63797253246694"
"10","1.5","300","5","3","3","1","277","300","7.3133333333333335","1.0261089782297315","41.21271951439169"
"9","1.5","300","5","3","3","1","282","296","5.933333333333334","1.127839436076485","54.97981766455249"
"10","1.5","300","5","3","3","1","278","300","7.1866666666666665","1.0348920402274182","44.68578170641109"
