"BehaviorSpace results (NetLogo 5.3)"
"BusinessInvestor.nlogo"
"vary-vision-and-investors"
"02/18/2016 09:01:54:816 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","failure-max","turtle-coloring-mode","vision-mode","failure-min","color-patches-by","num-investors","sense-radius","max-ticks","[step]","mean-wealth"
"1296","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","149575.20035644842"
"1297","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","172493.40215889757"
"1298","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","168156.3102083124"
"1299","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","166064.66369808518"
"1301","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","181397.4811856371"
"1300","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","171591.00116954613"
"1302","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","148976.895399028"
"1303","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","156022.87204704707"
"1304","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","150423.33889151466"
"1305","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","177439.26059022592"
"1306","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","162105.30633854555"
"1307","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","169218.05975951478"
"1308","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","161785.4709191394"
"1309","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","161691.69232389337"
"1310","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","180192.388422287"
"1311","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","155685.87392406657"
"1312","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","169965.16458098684"
"1313","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","165611.2060239723"
"1314","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","161315.60041618746"
"1315","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","157996.18048742393"
"1316","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","165170.829108477"
"1317","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","166787.35694852812"
"1318","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","169642.89514283868"
"1319","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","145318.74122962303"
"1321","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","77563.68357446695"
"1322","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","82989.90080544993"
"1320","0.1","""red""","""radius""","0.01","""exp utility""","40","10","25","24","158597.5095848056"
"1323","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","76089.45532608994"
"1324","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","69961.51958865298"
"1325","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","62788.59978617359"
"1326","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","82991.73399097002"
"1327","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","62749.430207275276"
"1328","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","54973.06783688119"
"1329","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","64719.69564446763"
"1331","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","69646.3630652055"
"1330","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","87105.82989754614"
"1334","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","74352.30454385234"
"1333","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","58024.95305072873"
"1332","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","78288.79201267114"
"1335","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","87265.8802867319"
"1337","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","84233.49186895759"
"1336","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","78348.69445061877"
"1338","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","67146.50874259166"
"1339","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","71017.89802066165"
"1340","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","58061.3064551258"
"1341","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","75538.63766899491"
"1343","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","72347.56189386462"
"1342","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","76749.87817196795"
"1344","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","76982.31260685001"
"1345","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","84775.17752985242"
"1346","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","70622.5416577821"
"1347","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","79940.00694760589"
"1348","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","88770.05127014432"
"1349","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","74041.97092129017"
"1350","0.1","""red""","""radius""","0.01","""exp utility""","50","0","25","24","95505.44862296092"
"1351","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","129685.4098000581"
"1352","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","129637.56227137832"
"1353","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","136518.62028738557"
"1354","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","116595.42180247173"
"1355","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","147749.96045999738"
"1356","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","119161.55672901643"
"1357","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","146981.39182681334"
"1358","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","114800.43802761937"
"1359","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","147879.73458669533"
"1360","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","126491.60709243162"
"1361","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","123684.0641477406"
"1362","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","127549.76712555785"
"1363","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","116556.21298536687"
"1364","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","117689.58925518181"
"1366","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","142793.2443293996"
"1365","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","144423.64952165858"
"1367","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","128546.54247194547"
"1368","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","142694.42244083827"
"1370","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","118000.82655538876"
"1369","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","133780.30194175962"
"1371","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","136476.05658285282"
"1372","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","119929.11603861282"
"1373","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","104257.45553373877"
"1374","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","148296.34531492984"
"1375","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","142672.02866862545"
"1376","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","134862.91018241635"
"1377","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","126888.29279755919"
"1378","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","151832.77900294436"
"1379","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","140880.17810520984"
"1381","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","160453.737427717"
"1380","0.1","""red""","""radius""","0.01","""exp utility""","50","1","25","24","129134.00161405666"
"1382","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","147506.7157221244"
"1383","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","144634.51373170453"
"1384","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","137028.17445372127"
"1385","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","138452.92152177144"
"1386","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","148702.63187987916"
"1387","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","135747.78905132695"
"1388","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","165674.81507737617"
"1389","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","150787.85978399633"
"1390","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","146429.80790012318"
"1391","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","136670.57084385297"
"1392","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","136100.40608744402"
"1393","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","136675.26922458864"
"1394","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","136579.97152562859"
"1395","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","129960.86587963445"
"1396","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","146134.59207910148"
"1398","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","145618.09740654507"
"1397","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","152125.88953336765"
"1399","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","155234.52813574855"
"1400","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","143142.74459638662"
"1401","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","134619.10280184762"
"1402","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","162847.64703945606"
"1405","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","170176.6547293592"
"1404","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","166064.9463590031"
"1403","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","151761.63318148433"
"1406","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","157705.81287210845"
"1407","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","140744.88015561525"
"1408","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","133293.43990610685"
"1409","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","146048.70124872032"
"1410","0.1","""red""","""radius""","0.01","""exp utility""","50","2","25","24","142584.6412708697"
"1411","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","144251.5863993914"
"1412","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","173592.34827332557"
"1413","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","147005.1849197562"
"1414","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","142297.83460070743"
"1415","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","155608.56804824836"
"1416","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","157008.3625293053"
"1418","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","152073.33102141417"
"1417","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","154894.28652608686"
"1420","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","162032.82347452742"
"1419","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","170291.41727146044"
"1421","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","146657.93248350514"
"1422","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","155584.25202857377"
"1423","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","140851.048972414"
"1425","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","154696.6931604376"
"1424","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","174526.75363498204"
"1426","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","155453.45397109617"
"1427","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","141166.3765452545"
"1428","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","153942.8244438923"
"1429","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","154389.0308378103"
"1430","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","146358.67278415908"
"1431","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","139327.49559058633"
"1432","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","134913.31524800308"
"1433","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","154497.87408846142"
"1434","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","159560.11249514075"
"1435","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","141054.03337185548"
"1436","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","145108.7299981729"
"1437","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","139724.7152866724"
"1438","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","153392.673659237"
"1439","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","156334.95757429764"
"1440","0.1","""red""","""radius""","0.01","""exp utility""","50","3","25","24","148779.5332450427"
"1441","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","145389.7850085583"
"1442","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","156536.62940007934"
"1443","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","173990.8908916072"
"1444","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","146807.67975790476"
"1445","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","161779.12839830905"
"1446","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","156225.97044561355"
"1447","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","162570.76703826638"
"1448","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","138028.3820195785"
"1449","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","160353.42692193898"
"1450","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","147732.17252948592"
"1451","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","150518.86867596512"
"1452","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","153328.48604980967"
"1453","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","147929.31428973933"
"1454","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","149017.97209489957"
"1455","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","158944.45594467074"
"1456","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","159695.71680449395"
"1457","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","162240.03507160806"
"1458","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","140894.21563124168"
"1459","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","155874.7647358307"
"1460","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","160599.11862888894"
"1461","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","134713.59111382114"
"1462","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","162138.67207840618"
"1463","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","143106.50258041552"
"1464","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","154990.03787624234"
"1465","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","155321.67675476795"
"1466","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","142374.47983147783"
"1467","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","153376.51354143926"
"1468","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","146550.2853212667"
"1469","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","161091.3216808927"
"1470","0.1","""red""","""radius""","0.01","""exp utility""","50","4","25","24","155815.33876048427"
"1471","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","140935.31769566608"
"1472","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","158731.92439313294"
"1473","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","155655.11746060534"
"1474","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","152243.10074389062"
"1475","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","165159.45143345778"
"1476","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","158947.5147999532"
"1477","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","166237.4402343736"
"1478","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","144330.50127751223"
"1479","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","171043.84268943648"
"1480","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","142192.76109641846"
"1481","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","156458.99828337476"
"1482","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","162451.24828198188"
"1483","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","163561.69406351776"
"1484","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","163479.31642165242"
"1485","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","154434.09415711122"
"1486","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","173968.38920292642"
"1487","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","140227.4351647524"
"1488","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","145139.39850917514"
"1489","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","166150.19332830515"
"1490","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","163309.9504274359"
"1491","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","143058.66819326446"
"1492","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","156951.38758157621"
"1493","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","156007.7969783461"
"1494","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","147190.24245067092"
"1495","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","155446.73157843278"
"1496","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","150111.19896399445"
"1497","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","162061.7301554128"
"1498","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","170631.1389753023"
"1499","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","150096.2950147374"
"1500","0.1","""red""","""radius""","0.01","""exp utility""","50","5","25","24","151451.12661415336"
"1501","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","153661.35498006392"
"1502","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","161377.2399039535"
"1503","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","168734.02915585213"
"1504","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","143981.5759092688"
"1505","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","150544.76082458204"
"1507","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","152582.93923375828"
"1506","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","169841.81499293412"
"1508","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","151901.6219389587"
"1509","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","175031.91431450413"
"1510","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","178134.8778309386"
"1511","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","153327.0492330659"
"1512","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","152252.38083696918"
"1513","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","127782.90782076053"
"1514","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","148566.8714519913"
"1515","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","158665.5493598743"
"1516","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","165173.8311974902"
"1517","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","159280.5041556279"
"1518","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","147071.83566412248"
"1519","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","160000.13089104588"
"1520","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","161104.8251114911"
"1521","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","136351.10088488422"
"1522","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","171271.16433253934"
"1523","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","144677.37941809001"
"1524","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","161625.8331549714"
"1525","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","148048.39030142227"
"1526","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","157568.41293157818"
"1527","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","148229.06041543823"
"1528","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","136703.19698644595"
"1529","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","164771.22827412278"
"1530","0.1","""red""","""radius""","0.01","""exp utility""","50","6","25","24","142161.2369358385"
"1531","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","152348.5154241333"
"1532","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","152181.21755565493"
"1533","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","146184.90523704453"
"1534","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","159419.57701312227"
"1535","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","159867.5669526251"
"1536","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","148831.41886620628"
"1537","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","161287.92876474923"
"1538","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","160997.83603404099"
"1539","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","150962.82993795804"
"1540","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","155160.25208920718"
"1541","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","166450.6088921728"
"1542","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","149335.08481191256"
"1543","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","152090.64654493637"
"1544","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","167925.19465488836"
"1545","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","141856.0380296373"
"1546","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","161317.98593042622"
"1547","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","152952.12017271313"
"1548","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","146821.9836959493"
"1549","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","154209.05324103407"
"1550","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","161670.21189506105"
"1551","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","159742.40866889557"
"1552","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","148630.22345440858"
"1553","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","158486.5185763684"
"1554","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","163755.32249036993"
"1555","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","135745.54458468215"
"1556","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","150607.09707118728"
"1557","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","160591.69334196195"
"1558","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","153724.62455001887"
"1560","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","138288.895882614"
"1559","0.1","""red""","""radius""","0.01","""exp utility""","50","7","25","24","152781.2366715966"
"1561","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","175304.3179577682"
"1562","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","159069.179936257"
"1563","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","161027.28834812334"
"1565","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","153657.37656710073"
"1564","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","150585.67257685398"
"1566","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","155014.2802009982"
"1569","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","149618.42372871653"
"1567","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","147423.58876445142"
"1568","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","162593.84968868698"
"1570","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","171552.6123732797"
"1571","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","161421.5968446886"
"1572","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","163700.3926836347"
"1573","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","142982.4675030092"
"1574","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","148850.0326190542"
"1577","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","154465.71555514503"
"1575","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","185582.37791917016"
"1576","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","173230.43065085154"
"1578","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","161779.89502575478"
"1579","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","132452.46217112712"
"1580","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","154313.4226003056"
"1581","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","149947.18189740073"
"1582","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","177607.1667595504"
"1583","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","158713.57927612998"
"1585","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","151615.6383515535"
"1584","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","155768.04515860957"
"1586","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","141824.57503868907"
"1587","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","155672.48044827208"
"1588","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","145539.2311872702"
"1589","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","161751.6175381275"
"1590","0.1","""red""","""radius""","0.01","""exp utility""","50","8","25","24","151184.9841740669"
"1591","0.1","""red""","""radius""","0.01","""exp utility""","50","9","25","24","151352.06519516083"
"1592","0.1","""red""","""radius""","0.01","""exp utility""","50","9","25","24","158830.4098554062"
"1593","0.1","""red""","""radius""","0.01","""exp utility""","50","9","25","24","151635.10536533882"
"1594","0.1","""red""","""radius""","0.01","""exp utility""","50","9","25","24","154374.87585829676"
"1595","0.1","""red""","""radius""","0.01","""exp utility""","50","9","25","24","159963.82448907208"
"1596","0.1","""red""","""radius""","0.01","""exp utility""","50","9","25","24","149605.12024316596"
"1597","0.1","""red""","""radius""","0.01","""exp utility""","50","9","25","24","169460.37648608055"
"1598","0.1","""red""","""radius""","0.01","""exp utility""","50","9","25","24","150539.78753996387"
"1599","0.1","""red""","""radius""","0.01","""exp utility""","50","9","25","24","170560.56005119492"
"1601","0.1","""red""","""radius""","0.01","""exp utility""","50","9","25","24","144597.63599187648"
"1600","0.1","""red""","""radius""","0.01","""exp utility""","50","9","25","24","154474.88435335938"
"1602","0.1","""red""","""radius""","0.01","""exp utility""","50","9","25","24","146204.9985425188"
